"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"59547"	728631	255181	5	0	"2001/01/10"	"2002/02/16"	1	2522499
"40128"	727198	526523	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"15370"	358715012	280831	5	0	"2001/01/10"	"2001/03/15"	1	2531398
"41647"	727600	222263	5	0	"2001/01/10"	"2003/06/14"	1	2522498
"63471"	730074	262347	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"135945"	748598	376706	5	0	"2001/01/10"	"2001/06/06"	1	2522265
"201435"	767180	361989	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"62896"	729873	361859	5	0	"2001/01/10"	"2001/08/16"	1	2522499
"22794"	723145	294947	4	0	"2001/01/10"	"2001/07/11"	1	2531403
"218082"	772135	407132	5	0	"2001/01/10"	"2001/03/09"	1	-1
"149558"	750930	223559	5	0	"2001/01/10"	"2001/03/07"	1	2522317
"43679"	926649988	267632	5	0	"2001/01/10"	"2001/06/21"	1	30971265
"245495"	784388	285020	5	0	"2001/01/10"	"2001/04/17"	1	2531403
"190335"	764041	301950	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"132978"	746851	281484	4	0	"2001/01/10"	"2001/04/19"	1	2521901
"275537"	799636	200338	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"298151"	4136734340	3185151876	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"7928"	720379	502242	4	0	"2001/01/10"	"2001/01/21"	1	6205
"26573"	624463492	249622	5	0	"2001/01/10"	"2001/11/29"	1	2531403
"219804"	772882	329004	5	0	"2001/01/10"	"2001/03/09"	1	-1
"231157"	777559	342256	5	0	"2001/01/10"	"2001/01/31"	1	-1
"57893"	1240501892	222263	3	0	"2001/01/10"	"2001/02/09"	1	2522499
"94532"	737664	581139	5	0	"2001/01/10"	"2001/02/17"	1	46335
"162169"	753809	248612	4	0	"2001/01/10"	"2001/06/20"	1	165915759489
"33546"	758288004	328866	5	0	"2001/01/10"	"2001/05/11"	1	2522498
"146934"	3275656836	209513	3	0	"2001/01/10"	"2001/01/22"	1	2522317
"88796"	1851362948	287863	5	0	"2001/01/10"	"2001/07/31"	1	46335
"270878"	797504	347027	4	0	"2001/01/10"	"2001/09/28"	1	2531403
"35423"	802459268	256232	4	0	"2001/01/10"	"2001/05/11"	1	2522498
"245154"	784050	443503	4	0	"2001/01/10"	"2001/04/17"	1	2531403
"233807"	778587	200939	5	0	"2001/01/10"	"2001/01/31"	1	6205
"202633"	767516	394804	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"9382"	720925	399570	5	1	"2001/01/10"	"2001/04/10"	1	6205
"254780"	788769	537929	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"239753"	4075458180	462815	4	0	"2001/01/10"	"2001/02/04"	1	-1
"209640"	769328	299861	5	0	"2001/01/10"	"2001/02/23"	1	-1
"25496"	607358596	201848	4	1	"2001/01/10"	"2001/06/29"	1	2522494
"91858"	736226	279544	5	0	"2001/01/10"	"2001/01/26"	1	46335
"172104"	756592	243427	5	0	"2001/01/10"	"2001/08/23"	1	2522482
"233000"	778287	618131	5	0	"2001/01/10"	"2001/01/31"	1	6205
"175645"	757711	411913	5	0	"2001/01/10"	"2001/03/16"	1	2522535
"64743"	730537	204418	4	0	"2001/01/10"	"2001/09/06"	1	2522499
"112545"	739229	206837	5	0	"2001/01/10"	"2001/03/07"	1	2522131
"152617"	3512438404	645386	5	0	"2001/01/10"	"2001/03/29"	1	2518365
"39622"	726832	203552	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"270468"	4099313284	247372	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"71599"	1398247044	538598	5	0	"2001/01/10"	"2001/03/29"	1	3321654
"126261"	745456	719309	5	0	"2001/01/10"	"2001/05/13"	1	-1
"251419"	787333	512806	4	0	"2001/01/10"	"2001/04/01"	1	2531403
"277055"	800492	295491	4	0	"2001/01/10"	"2001/11/15"	1	2531403
"247013"	785117	422336	5	0	"2001/01/10"	"2001/04/17"	1	2531403
"16498"	721898	315436	5	0	"2001/01/10"	"2001/03/15"	1	2531398
"171033"	756057	385423	3	0	"2001/01/10"	"2001/09/07"	1	2522482
"115568"	741162	277629	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"208967"	769119	210284	5	0	"2001/01/10"	"2001/02/23"	1	6205
"173484"	757070	327960	5	0	"2001/01/10"	"2002/04/10"	1	2522482
"46017"	964726404	216631	5	0	"2001/01/10"	"2001/03/29"	1	2522499
"125071"	744499	351524	3	0	"2001/01/10"	"2001/05/13"	1	2531389
"36418"	827362948	322397	5	0	"2001/01/10"	"2001/06/13"	1	2522498
"24187"	555650692	277629	5	0	"2001/01/10"	"2001/09/18"	1	2522726
"300730"	813023	280080	5	0	"2001/01/10"	"2001/08/07"	1	2522726
"112368"	739146	408214	5	0	"2001/01/10"	"2001/03/07"	1	2522131
"297464"	811582	385423	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"268674"	796263	438886	3	0	"2001/01/10"	"2001/09/28"	1	2531403
"73709"	1467125380	225095	5	0	"2001/01/10"	"2001/01/26"	1	3321654
"181564"	761050	443503	2	0	"2001/01/10"	"2003/06/02"	1	2531404
"167900"	3854601860	548028	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"132047"	2965147268	235842	5	0	"2001/01/10"	"2002/03/10"	1	2521901
"93516"	737166	236555	4	0	"2001/01/10"	"2001/01/26"	1	46335
"59187"	728480	372535	5	0	"2001/01/10"	"2001/02/21"	1	2522499
"235385"	779053	231791	5	0	"2001/01/10"	"2001/01/31"	1	6205
"281028"	803408	304137	5	0	"2001/01/10"	"2003/05/10"	1	2531403
"1655"	183668356	207934	2	1	"2001/01/10"	"2001/03/29"	1	6205
"284708"	4121857668	245500	5	0	"2001/01/10"	"2001/01/18"	1	2522726
"148615"	3388116612	210284	5	0	"2001/01/10"	"2001/03/07"	1	2522317
"133067"	746917	257343	5	0	"2001/01/10"	"2001/04/19"	1	2521901
"286040"	806390	312846	5	0	"2001/01/10"	"2001/10/30"	1	2522726
"69828"	1339002500	302684	5	0	"2001/01/10"	"2001/09/06"	1	3321654
"2629"	205295236	201991	5	0	"2001/01/10"	"2001/03/29"	1	6205
"282690"	804907	395761	5	0	"2001/01/10"	"2001/02/06"	1	2531403
"94155"	737534	301232	5	0	"2001/01/10"	"2001/02/17"	1	46335
"10580"	307269252	2145292164	5	0	"2001/01/10"	"2001/04/10"	1	2522488
"119337"	743286	323666	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"252331"	787743	311271	5	0	"2001/01/10"	"2001/01/31"	1	2531403
"171591"	756242	594371	4	0	"2001/01/10"	"2001/09/07"	1	2522482
"108906"	2359135876	338861	5	0	"2001/01/10"	"2001/04/20"	1	2522131
"265076"	794284	3148451716	4	0	"2001/01/10"	"2001/06/21"	1	2531403
"290246"	808305	204441	4	0	"2001/01/10"	"2001/01/22"	1	2522726
"33151"	740462212	209121	5	0	"2001/01/10"	"2001/08/23"	1	2522498
"199881"	766792	233420	5	0	"2001/01/10"	"2001/10/29"	1	2522488
"201573"	767201	407132	4	0	"2001/01/10"	"2002/02/14"	1	2522488
"194964"	765563	536705	5	0	"2001/01/10"	"2001/10/20"	1	2522488
"73846"	1475710596	211674	2	0	"2001/01/10"	"2001/01/26"	1	3321654
"225781"	775568	216022	5	0	"2001/01/10"	"2002/07/31"	1	6205
"97326"	1982500484	281207	5	0	"2001/01/10"	"2001/01/18"	1	2522131
"31229"	732728964	2499710852	4	0	"2001/01/10"	"2001/08/23"	1	2522495
"122943"	2647035524	571781	5	0	"2001/01/10"	"2001/03/19"	1	2531389
"125422"	744763	298887	5	0	"2001/01/10"	"2001/05/13"	1	2531389
"203796"	767811	291535	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"280683"	803212	515411	4	0	"2001/01/10"	"2003/05/10"	1	2531403
"205647"	768256	301006	5	0	"2001/01/10"	"2002/02/14"	1	-1
"157256"	3704786564	241578	5	0	"2001/01/10"	"2001/11/15"	1	165915759489
"141785"	3213594244	324994	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"90934"	735556	295491	3	0	"2001/01/10"	"2001/01/26"	1	46335
"295310"	810282	445846	5	0	"2001/01/10"	"2001/10/01"	1	2522726
"135787"	748538	256079	5	0	"2001/01/10"	"2001/06/06"	1	2522265
"253605"	788221	432043	3	0	"2001/01/10"	"2001/01/31"	1	2531403
"187566"	763100	336990	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"18217"	433491588	483502	4	0	"2001/01/10"	"2001/05/18"	1	2531403
"103440"	2153352836	210284	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"168703"	3873083012	269964	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"31068"	722505348	296561	4	0	"2001/01/10"	"2001/08/23"	1	2522495
"214586"	771145	201915	5	0	"2001/01/10"	"2001/03/09"	1	-1
"135490"	3032845956	553461	5	0	"2001/01/10"	"2001/06/06"	1	2522265
"211956"	770276	256175	2	0	"2001/01/10"	"2001/02/23"	1	6205
"94395"	737620	234246	5	0	"2001/01/10"	"2001/02/17"	1	46335
"235414"	779054	265981	3	0	"2001/01/10"	"2001/01/31"	1	6205
"214555"	771145	279675	5	0	"2001/01/10"	"2001/03/09"	1	-1
"13598"	721170	268021	5	0	"2001/01/10"	"2001/03/15"	1	2522488
"165346"	755371	373982	5	0	"2001/01/10"	"2001/06/20"	1	2518365
"174647"	3964898948	241729	5	0	"2001/01/10"	"2002/04/10"	1	2522535
"193906"	765221	417093	5	0	"2001/01/10"	"2003/01/03"	1	2522488
"250942"	787124	408084	4	0	"2001/01/10"	"2001/04/01"	1	2531403
"142655"	748945	312825	3	0	"2001/01/10"	"2001/04/10"	1	2522535
"91327"	735887	368762	5	0	"2001/01/10"	"2001/01/26"	1	46335
"90064"	734920	294947	5	0	"2001/01/10"	"2001/01/21"	1	46335
"80622"	734145	233054	5	0	"2001/01/10"	"2001/09/28"	1	3321654
"103533"	2155122308	228431	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"138680"	3133443716	200762	5	0	"2001/01/10"	"2001/01/18"	1	2522535
"13194"	720987	299602	4	0	"2001/01/10"	"2001/03/15"	1	2522488
"11609"	324243076	348870	5	0	"2001/01/10"	"2001/10/29"	1	2522488
"188710"	763589	209674	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"124179"	743781	245666	4	0	"2001/01/10"	"2001/05/13"	1	2531389
"135328"	3023605380	216022	3	0	"2001/01/10"	"2001/06/06"	1	2522265
"111635"	738565	376706	4	0	"2001/01/10"	"2001/04/20"	1	2522131
"99634"	2055900804	258195	5	0	"2001/01/10"	"2001/01/18"	1	2522131
"140281"	3164442244	210284	3	0	"2001/01/10"	"2001/04/10"	1	2522535
"91215"	735812	201180	4	0	"2001/01/10"	"2001/01/26"	1	46335
"181488"	761030	241261	4	0	"2001/01/10"	"2003/06/02"	1	2531404
"94807"	737664	672819	4	0	"2001/01/10"	"2001/02/17"	1	46335
"232594"	778086	418521	5	0	"2001/01/10"	"2001/01/31"	1	6205
"238546"	780795	210412	3	0	"2001/01/10"	"2001/02/04"	1	6205
"91970"	736226	234885	5	0	"2001/01/10"	"2001/01/26"	1	46335
"113818"	740028	282870	3	0	"2001/01/10"	"2001/07/13"	1	2522131
"255782"	789311	316708	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"72154"	1415483012	344529	4	0	"2001/01/10"	"2001/08/23"	1	3321654
"259329"	791105	418408	4	0	"2001/01/10"	"2001/08/05"	1	2531403
"115314"	740945	277629	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"29780"	689081988	435967	5	0	"2001/01/10"	"2001/08/23"	1	2522495
"164880"	755174	437158	5	0	"2001/01/10"	"2001/06/20"	1	2518365
"197167"	766172	351641	5	0	"2001/01/10"	"2001/10/20"	1	2522488
"272529"	798558	216022	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"69642"	1334480516	248119	5	0	"2001/01/10"	"2001/09/06"	1	3321654
"252198"	787676	556185	5	0	"2001/01/10"	"2001/01/31"	1	-1
"249794"	786640	209674	4	0	"2001/01/10"	"2001/04/01"	1	2531403
"190357"	764041	238050	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"229465"	777022	307547	5	0	"2001/01/10"	"2001/01/31"	1	-1
"124874"	744306	345803	4	0	"2001/01/10"	"2001/05/13"	1	2531389
"19212"	465735300	326177	5	0	"2001/01/10"	"2001/05/18"	1	2531403
"102862"	2137689732	290844	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"133534"	747216	218579	4	0	"2001/01/10"	"2001/04/19"	1	2521901
"144032"	749498	210404	4	0	"2001/01/10"	"2002/05/11"	1	2522535
"204862"	768034	442307	5	0	"2001/01/10"	"2002/02/14"	1	-1
"27334"	642748036	279109	3	0	"2001/01/10"	"2001/11/29"	1	2531403
"114755"	740679	371087	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"133158"	747062	363527	5	0	"2001/01/10"	"2001/04/19"	1	2521901
"169999"	3902770820	321708	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"29991"	689802884	243284	5	0	"2001/01/10"	"2001/08/23"	1	2522495
"263005"	793025	408801	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"296814"	811242	3260780420	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"269895"	796894	224347	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"91932"	736226	233481	5	0	"2001/01/10"	"2001/01/26"	1	46335
"122875"	2640350852	719309	4	0	"2001/01/10"	"2001/03/19"	1	2531389
"201609"	767225	257837	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"170328"	3919941252	2227867524	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"252194"	787657	212452	5	0	"2001/01/10"	"2001/01/31"	1	2531403
"107772"	2303889028	462625	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"277174"	800668	271068	4	0	"2001/01/10"	"2001/11/15"	1	2531403
"114445"	740468	210789	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"284157"	805463	243365	4	0	"2001/01/10"	"2002/09/15"	1	2522726
"23060"	723388	290995	4	0	"2001/01/10"	"2001/09/18"	1	2531403
"108783"	2353434244	233969	5	0	"2001/01/10"	"2001/04/20"	1	2522131
"250288"	786816	408084	4	0	"2001/01/10"	"2001/04/01"	1	2531403
"233009"	778298	454480	5	0	"2001/01/10"	"2001/01/31"	1	6205
"289290"	807728	321620	3	0	"2001/01/10"	"2001/08/21"	1	2522726
"209234"	769189	244271	5	0	"2001/01/10"	"2001/02/23"	1	6205
"295472"	810375	539934	5	0	"2001/01/10"	"2001/10/05"	1	2522726
"107658"	2301005444	231974	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"262837"	792964	368762	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"76078"	1538494084	588197	5	0	"2001/01/10"	"2002/03/10"	1	3321654
"52163"	1099992708	349174	5	0	"2001/01/10"	"2001/03/14"	1	2522499
"70481"	1366789764	200500	4	0	"2001/01/10"	"2001/03/27"	1	3321654
"151784"	3480784516	414859	4	0	"2001/01/10"	"2001/03/29"	1	165915759489
"150812"	752134	202911	4	0	"2001/01/10"	"2001/01/24"	1	2522317
"63612"	730125	213600	4	0	"2001/01/10"	"2001/09/06"	1	2522499
"46846"	985697924	350727	5	0	"2001/01/10"	"2002/02/21"	1	2522499
"66460"	731051	217762	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"66667"	731090	223559	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"79208"	733451	367103876	5	0	"2001/01/10"	"2001/02/06"	1	3321654
"172045"	756492	218987	5	0	"2001/01/10"	"2001/08/23"	1	2522482
"279790"	4109667972	503958	4	0	"2001/01/10"	"2003/05/10"	1	2531403
"227331"	776108	291843	5	0	"2001/01/10"	"2002/07/31"	1	-1
"127261"	2717879940	418534	5	0	"2001/01/10"	"2001/05/13"	1	2521901
"189395"	763795	311603	4	0	"2001/01/10"	"2001/08/04"	1	2522488
"80257"	734079	201975	4	0	"2001/01/10"	"2001/09/28"	1	3321654
"68357"	1289916036	210284	5	0	"2001/01/10"	"2001/09/06"	1	2522535
"244359"	783526	222004	5	0	"2001/01/10"	"2001/02/04"	1	2531398
"116553"	741894	210284	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"71755"	1404079748	491968	5	0	"2001/01/10"	"2001/03/29"	1	3321654
"198404"	766450	437476	5	0	"2001/01/10"	"2001/10/06"	1	2522488
"183494"	761903	293732	5	0	"2001/01/10"	"2001/09/28"	1	2531404
"24920"	724021	319000	4	0	"2001/01/10"	"2002/01/13"	1	2522726
"132289"	746036	368762	5	0	"2001/01/10"	"2001/04/19"	1	2521901
"71618"	1398247044	203900	5	0	"2001/01/10"	"2001/03/29"	1	3321654
"231113"	777559	291706	5	0	"2001/01/10"	"2001/01/31"	1	-1
"208997"	769125	356034	4	0	"2001/01/10"	"2001/02/23"	1	-1
"175999"	757912	496620	4	0	"2001/01/10"	"2001/03/16"	1	2522535
"152456"	3505491588	1872990084	4	0	"2001/01/10"	"2001/03/29"	1	2518365
"130130"	2864221828	302583	4	0	"2001/01/10"	"2002/03/10"	1	2521901
"223236"	774248	279675	5	0	"2001/01/10"	"2001/02/07"	1	6205
"251428"	787333	581139	3	1	"2001/01/10"	"2001/04/01"	1	2531403
"88603"	1838386820	468646	5	0	"2001/01/10"	"2001/07/31"	1	46335
"59242"	728503	242696	5	0	"2001/01/10"	"2001/08/27"	1	2522499
"9608"	285511300	209674	5	0	"2001/01/10"	"2001/04/10"	1	2522488
"273696"	799004	465597	4	0	"2001/01/10"	"2001/11/15"	1	2531403
"243084"	782879	262430	3	0	"2001/01/10"	"2001/02/04"	1	2531398
"129679"	2831257220	284130	3	0	"2001/01/10"	"2002/03/10"	1	2521901
"265860"	794598	457548	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"103712"	2156957316	575499	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"213966"	770934	311271	5	0	"2001/01/10"	"2001/03/09"	1	6205
"177546"	758388	281395	5	0	"2001/01/10"	"2003/06/02"	1	2531404
"12000"	330665604	255181	4	0	"2001/01/10"	"2001/10/29"	1	2522488
"110544"	738077	383150	4	0	"2001/01/10"	"2001/04/20"	1	2522131
"73681"	1466928772	349324	2	0	"2001/01/10"	"2001/01/26"	1	3321654
"267670"	795647	312810	5	0	"2001/01/10"	"2001/06/12"	1	2531403
"95166"	737756	256303	4	0	"2001/01/10"	"2001/02/17"	1	46335
"256608"	789643	297363	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"123370"	2676854404	547930	4	0	"2001/01/10"	"2001/02/11"	1	2531389
"222170"	773841	320093	5	0	"2001/01/10"	"2001/10/30"	1	6205
"185909"	762542	586941	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"9301"	720925	206437	5	0	"2001/01/10"	"2001/04/10"	1	6205
"285949"	806336	262195	5	0	"2001/01/10"	"2001/10/30"	1	2522726
"82166"	1600753284	346033	5	0	"2001/01/10"	"2001/09/28"	1	46335
"281756"	804046	270456	5	0	"2001/01/10"	"2001/02/06"	1	2531403
"143170"	749074	262893	5	0	"2001/01/10"	"2001/08/22"	1	2522535
"62263"	729625	335034	5	0	"2001/01/10"	"2001/08/16"	1	2522499
"268874"	796409	200338	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"3006"	216698500	210284	5	0	"2001/01/10"	"2001/03/29"	1	-1
"272237"	798436	480841	4	1	"2001/01/10"	"2001/09/28"	1	2531403
"195343"	765697	322132	4	0	"2001/01/10"	"2001/10/20"	1	2522488
"276691"	800172	200338	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"73907"	1479052932	237489	5	0	"2001/01/10"	"2001/01/26"	1	3321654
"157080"	3700985476	545665	5	0	"2001/01/10"	"2001/11/15"	1	2518365
"86413"	1736609412	237829	5	0	"2001/01/10"	"2001/04/18"	1	46335
"10683"	307859076	453486	5	0	"2001/01/10"	"2001/04/10"	1	2522488
"12473"	341085828	381515	3	0	"2001/01/10"	"2001/03/15"	1	2522488
"164312"	754866	298184	4	0	"2001/01/10"	"2001/06/20"	1	165915759489
"219684"	772823	495425	4	0	"2001/01/10"	"2001/03/09"	1	6205
"249900"	786661	259333	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"240972"	782001	411391	5	0	"2001/01/10"	"2001/02/04"	1	-1
"261017"	792004	351641	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"287546"	807089	536050	5	0	"2001/01/10"	"2001/08/21"	1	2522726
"32388"	726024	299917	5	0	"2001/01/10"	"2001/08/23"	1	2522495
"23703"	530419332	276792	3	0	"2001/01/10"	"2001/09/18"	1	2522726
"28603"	724986	437158	5	0	"2001/01/10"	"2002/07/13"	1	2531403
"229556"	777023	420738	5	0	"2001/01/10"	"2001/01/31"	1	6205
"37127"	843419268	296027	5	0	"2001/01/10"	"2003/04/28"	1	2522498
"121670"	2565115524	643786	5	0	"2001/01/10"	"2001/05/08"	1	2531389
"102069"	2115931780	293178	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"105982"	2231209604	535262	3	0	"2001/01/10"	"2001/09/12"	1	2522131
"71971"	1409388164	357246	5	0	"2001/01/10"	"2001/08/23"	1	-1
"193024"	764859	321620	5	0	"2001/01/10"	"2003/01/03"	1	2522488
"109333"	2384105092	201180	5	0	"2001/01/10"	"2001/04/20"	1	2522131
"42239"	868519556	277629	4	0	"2001/01/10"	"2001/04/14"	1	2522535
"184254"	762133	225095	4	0	"2001/01/10"	"2001/09/28"	1	2522488
"79564"	733777	308657	5	0	"2001/01/10"	"2001/06/10"	1	3321654
"260689"	791822	461831	4	0	"2001/01/10"	"2001/08/05"	1	2531403
"250899"	787083	346537	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"69116"	1314819716	259500	5	0	"2001/01/10"	"2001/09/06"	1	2923567
"178140"	758702	211801	5	0	"2001/01/10"	"2003/06/02"	1	-1
"101723"	2113113732	294852	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"270192"	797100	207186	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"80294"	734095	298184	5	0	"2001/01/10"	"2001/09/28"	1	3321654
"139288"	3143339652	705223	4	0	"2001/01/10"	"2001/04/10"	1	2522535
"121109"	2530905732	301184	5	0	"2001/01/10"	"2001/05/08"	1	2531389
"160549"	752634	294977	5	0	"2001/01/10"	"2001/06/20"	1	2518365
"214447"	771139	305504	5	0	"2001/01/10"	"2001/03/09"	1	6205
"257009"	789768	380175	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"28635"	725008	282870	5	0	"2001/01/10"	"2002/07/13"	1	2531403
"278958"	801961	244880	4	0	"2001/01/10"	"2001/03/23"	1	2531403
"35304"	799510148	206045	5	0	"2001/01/10"	"2001/05/11"	1	2522498
"199532"	4048260740	390070	5	0	"2001/01/10"	"2001/10/06"	1	2522488
"232698"	778086	329214	4	0	"2001/01/10"	"2001/01/31"	1	6205
"49536"	1049726596	210789	5	0	"2001/01/10"	"2001/02/07"	1	2522499
"145781"	750223	1428656004	5	0	"2001/01/10"	"2001/08/20"	1	2522535
"176775"	758156	289735	4	0	"2001/01/10"	"2001/02/05"	1	2522265
"103661"	2155122308	248119	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"214249"	771070	313188	5	0	"2001/01/10"	"2001/03/09"	1	6205
"181103"	760853	643057	3	0	"2001/01/10"	"2003/06/02"	1	2518365
"230418"	777317	351084	5	0	"2001/01/10"	"2001/01/31"	1	6205
"288617"	807445	206924	5	0	"2001/01/10"	"2001/08/21"	1	2522726
"47713"	1005555332	210284	5	0	"2001/01/10"	"2001/03/19"	1	2522499
"148493"	3373895300	241729	3	0	"2001/01/10"	"2001/03/07"	1	2522317
"97701"	1992199812	304783	5	0	"2001/01/10"	"2001/01/18"	1	2522131
"93872"	737365	246616	5	0	"2001/01/10"	"2001/01/26"	1	46335
"227895"	776278	247388	5	0	"2001/01/10"	"2002/07/31"	1	6205
"83734"	1638829700	398938	5	0	"2001/01/10"	"2001/10/30"	1	46335
"79300"	733645	346537	5	0	"2001/01/10"	"2001/02/06"	1	3321654
"296234"	810777	328098	2	1	"2001/01/10"	"2001/10/05"	1	2522726
"203165"	767635	287970	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"22492"	722952	415509	5	0	"2001/01/10"	"2001/07/11"	1	2531403
"98528"	2020642436	233600	5	0	"2001/01/10"	"2001/01/18"	1	2522131
"145404"	750015	247162	5	0	"2001/01/10"	"2001/08/20"	1	2522535
"40994"	727459	402326	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"52251"	1100189316	217762	5	0	"2001/01/10"	"2001/08/16"	1	2522499
"269932"	796935	208905	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"141924"	3217395332	345590	3	0	"2001/01/10"	"2001/04/10"	1	2522535
"285472"	806100	282118	5	0	"2001/01/10"	"2001/10/30"	1	2522726
"260181"	791637	392076	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"203889"	767850	264620	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"211063"	769921	250895	5	0	"2001/01/10"	"2001/02/23"	1	6205
"40041"	727139	1571786628	2	1	"2001/01/10"	"2003/05/15"	1	2522498
"8038"	720412	288006	5	0	"2001/01/10"	"2001/01/21"	1	6205
"242612"	782725	413254	4	0	"2001/01/10"	"2001/02/04"	1	2531398
"248890"	786198	296058	4	0	"2001/01/10"	"2001/04/01"	1	2531403
"119290"	743259	234861	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"17003"	400002692	511314	4	0	"2001/01/10"	"2001/03/15"	1	2531403
"158649"	3761081988	210284	4	0	"2001/01/10"	"2001/11/15"	1	165915759489
"251787"	787496	448594	3	0	"2001/01/10"	"2001/01/31"	1	2531403
"258340"	790493	232734	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"130160"	2865860228	210284	5	0	"2001/01/10"	"2002/03/10"	1	2521901
"157108"	3700985476	506137	5	0	"2001/01/10"	"2001/11/15"	1	2518365
"43026"	887524996	313693	5	0	"2001/01/10"	"2001/04/04"	1	30971265
"197562"	4048064132	200204	5	0	"2001/01/10"	"2001/10/20"	1	2522488
"97417"	1985121924	233472	4	0	"2001/01/10"	"2001/01/18"	1	2522131
"294575"	809976	294288	5	0	"2001/01/10"	"2001/01/22"	1	2522726
"211141"	769929	527903	5	0	"2001/01/10"	"2001/02/23"	1	-1
"261368"	792270	450704	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"173069"	756981	485024	5	0	"2001/01/10"	"2001/07/18"	1	2522482
"148389"	3362360964	530629	5	0	"2001/01/10"	"2001/03/07"	1	2522317
"71302"	1390120580	287711	4	0	"2001/01/10"	"2001/03/29"	1	3321654
"268999"	796409	494454	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"157261"	3704786564	222557	5	0	"2001/01/10"	"2001/11/15"	1	165915759489
"178408"	759101	527304	4	0	"2001/01/10"	"2003/06/02"	1	2522498
"86556"	1741786756	282870	5	0	"2001/01/10"	"2001/04/18"	1	-1
"115990"	741446	217677	4	0	"2001/01/10"	"2001/07/13"	1	2522131
"145947"	750282	335034	5	0	"2001/01/10"	"2001/08/20"	1	2522535
"269385"	796703	216022	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"171552"	756218	385423	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"253837"	788340	214201	5	0	"2001/01/10"	"2001/01/31"	1	2531403
"157418"	3711929988	210284	5	0	"2001/01/10"	"2001/11/15"	1	6205
"261064"	792043	519782	4	0	"2001/01/10"	"2001/08/05"	1	2531403
"8643"	720697	539733	5	0	"2001/01/10"	"2001/04/10"	1	6205
